Date,Customer,Sales Person,Customer_Age,Customer_Gender,State,Product_Category,Sub_Category,Payment Option,Quantity,Unit_Cost,Unit_Price
2-Mar-16,Medium,Chinazam,31,M,Abuja,Phones,Samsung,Online,2,270,281
3-Apr-16,Medium,Chinazam,34,M,Abuja,Accessories,Wrist Watch,Online,2,35,44
7-Apr-16,Medium,Chinazam,34,M,Abuja,Accessories,Wrist Watch,Online,3,291.67,405.67
16-Apr-16,Medium,Chinazam,34,M,Abuja,Phones,Samsung,Online,2,850.5,886
19-Apr-16,Medium,Chinazam,34,M,Abuja,Accessories,Wrist Watch,Online,2,402.5,464.5
1-May-16,Medium,Chinazam,34,M,Abuja,Phones,Samsung,Online,2,270,307
7-May-16,Medium,Segun,34,M,Abuja,Accessories,Wrist Watch,Online,2,350,438.5
10-Jun-16,Medium,Chinazam,34,M,Abuja,Phones,Samsung,Online,1,2443,2517
14-Jun-16,Medium,Chinazam,34,M,Abuja,Phones,Samsung,Online,2,560,608.5
14-Jun-16,Medium,Chinazam,34,M,Abuja,Accessories,Wrist Watch,Online,3,315,380.33
19-Feb-15,Medium,Chinazam,34,M,Abuja,Phones,Samsung,Online,1,783,691
24-Feb-15,Medium,Chinazam,34,M,Abuja,Phones,Samsung,Online,3,814.33,819.67
6-Apr-15,Medium,Chinazam,34,M,Abuja,Phones,Samsung,Online,2,500,453.5
15-Apr-15,Medium,Chinazam,34,M,Abuja,Phones,Samsung,Online,2,1221.5,1104.5
3-May-15,Medium,Chinazam,34,M,Abuja,Phones,Samsung,Online,1,783,704
13-May-15,Medium,Chinazam,34,M,Abuja,Phones,Samsung,Online,2,500,459.5
13-May-15,Medium,Chinazam,34,M,Abuja,Phones,Samsung,Online,1,783,762
23-May-15,Medium,Chinazam,34,M,Abuja,Phones,Samsung,Online,1,1000,920
2-Jul-15,Medium,Chinazam,34,M,Abuja,Phones,Samsung,Online,1,1120,1073
2-Jul-15,Medium,Chinazam,34,M,Abuja,Accessories,Wrist Watch,Online,1,455,539
2-Jul-15,Medium,Chinazam,34,M,Abuja,Accessories,Wrist Watch,Online,3,256.67,290.67
11-Jul-15,Medium,Chinazam,34,M,Abuja,Phones,Samsung,Online,3,814.33,731.33
11-Jul-15,Medium,Chinazam,34,M,Abuja,Accessories,Wrist Watch,Online,2,210,238.5
23-Jul-15,Medium,Chinazam,34,M,Abuja,Phones,Samsung,Online,2,1221.5,1258.5
7-Aug-15,Medium,Chinazam,34,M,Abuja,Phones,Samsung,Online,2,1221.5,1233.5
7-Aug-15,Medium,Chinazam,34,M,Abuja,Accessories,Wrist Watch,Online,1,105,118
16-Aug-15,Medium,Chinazam,34,M,Abuja,Accessories,Wrist Watch,Online,2,192.5,207
27-Aug-15,Medium,Chinazam,34,M,Abuja,Accessories,Wrist Watch,Online,1,630,687
6-Sep-15,Medium,Chinazam,34,M,Abuja,Phones,Samsung,Online,1,1120,957
6-Sep-15,Medium,Chinazam,34,M,Abuja,Accessories,Wrist Watch,Online,2,52.5,55.5
13-Sep-15,Medium,Chinazam,34,M,Abuja,Phones,Samsung,Online,3,814.33,719
13-Sep-15,Medium,Chinazam,34,M,Abuja,Accessories,Wrist Watch,Online,1,350,390
19-Sep-15,Medium,Chinazam,34,M,Abuja,Phones,Samsung,Online,2,850.5,812
24-Sep-15,Medium,Chinazam,34,M,Abuja,Phones,Samsung,Online,3,814.33,797
24-Sep-15,Medium,Chinazam,34,M,Abuja,Accessories,Wrist Watch,Online,1,840,865
5-Nov-15,Medium,Chinazam,34,M,Abuja,Accessories,Wrist Watch,Online,3,186.67,217.33
11-Nov-15,Medium,Chinazam,34,M,Abuja,Phones,Samsung,Online,3,567,494.33
1-Dec-15,Medium,Chinazam,34,M,Abuja,Accessories,Wrist Watch,Online,2,402.5,445
13-Dec-15,Medium,Chinazam,34,M,Abuja,Phones,Samsung,Online,2,560,541.5
15-Dec-15,Medium,Chinazam,34,M,Abuja,Accessories,Wrist Watch,Online,3,70,78.33
28-Dec-15,Medium,Chinazam,34,M,Abuja,Phones,Samsung,Online,1,540,578
2-Jan-16,Medium,Chinazam,34,F,Abuja,Clothing,Polo shirts,Online,2,306,364.5
17-Mar-16,Medium,Chinazam,34,M,Cross River,Phones,Samsung,Online,2,270,204
17-Mar-16,Medium,Chinazam,34,M,Cross River,Accessories,Ear Piece,Online,3,30,29
17-Mar-16,Medium,Chinazam,34,M,Cross River,Accessories,Ear Piece,Online,1,145,225
17-Mar-16,Medium,Chinazam,34,M,Cross River,Accessories,Mouse,Online,2,110,181.5
24-Jun-16,Medium,Chinazam,34,M,Cross River,Accessories,Ear Piece,Online,2,100,117
24-Jun-16,Medium,Chinazam,34,M,Cross River,Accessories,Ear Piece,Online,2,42.5,64.5
3-Jan-16,Medium,Chinazam,34,M,Borno,Phones,Samsung,Online,1,540,645
3-Jan-16,Medium,Chinazam,34,M,Borno,Accessories,Wrist Watch,Online,3,233.33,335.67
24-Feb-16,Medium,Chinazam,34,M,Borno,Phones,Samsung,Online,2,850.5,1043.5
23-Mar-16,Medium,Chinazam,34,M,Borno,Phones,Samsung,Online,1,1701,2248
23-Mar-16,Medium,Chinazam,34,M,Borno,Accessories,Wrist Watch,Online,1,175,261
15-Jun-16,Medium,Chinazam,34,M,Borno,Accessories,Wrist Watch,Online,2,262.5,396
24-Apr-15,Medium,Chinazam,34,M,Borno,Phones,Samsung,Online,2,1091,1239.5
4-Dec-15,Medium,Chinazam,34,M,Borno,Accessories,Wrist Watch,Online,3,81.67,114.33
18-Mar-16,Medium,Chinazam,34,F,Bayelsa,Clothing,Vests,Online,1,1080,1626
31-Jan-16,Medium,Chinazam,32,F,Bayelsa,Accessories,Keyboard,Online,1,64,88
31-Jan-16,Medium,Chinazam,32,F,Bayelsa,Accessories,Keyboard,Online,3,150.33,142.33
18-Mar-16,Medium,Chinazam,32,F,Bayelsa,Accessories,Keyboard,Online,1,322,551
18-Mar-16,Medium,Chinazam,32,F,Bayelsa,Accessories,Keyboard,Online,1,72,83
22-Jun-16,Medium,Chinazam,32,F,Bayelsa,Accessories,Keyboard,Online,2,60,63.5
22-Jun-16,Medium,Chinazam,32,F,Bayelsa,Accessories,Keyboard,Online,2,81.5,115
16-Aug-15,Medium,Chinazam,32,F,Bayelsa,Accessories,Keyboard,Online,2,48,57
16-Aug-15,Medium,Chinazam,32,F,Bayelsa,Accessories,Keyboard,Online,1,554,576
27-Aug-15,Medium,Chinazam,32,F,Bayelsa,Accessories,Keyboard,Online,1,493,438
4-Mar-16,Medium,Chinazam,32,M,Bauchi,Accessories,Keyboard,Online,2,50,76.5
4-Mar-16,Medium,Chinazam,32,M,Bauchi,Accessories,Keyboard,Online,3,233.33,333.67
4-Mar-16,Medium,Chinazam,32,M,Bauchi,Accessories,Keyboard,Online,3,10,15
17-Mar-16,Medium,Chinazam,32,M,Bauchi,Accessories,Keyboard,Online,3,241.67,353.67
17-Mar-16,Medium,Chinazam,32,M,Bauchi,Accessories,Keyboard,Online,3,11.67,18.33
19-Mar-16,Medium,Chinazam,32,M,Bauchi,Accessories,Keyboard,Online,1,108,168
5-May-16,Medium,Chinazam,32,M,Bauchi,Accessories,Keyboard,Online,3,30.67,49.33
15-May-16,Medium,Derick,32,M,Bauchi,Accessories,Keyboard,Online,1,40,60
15-May-16,Medium,Derick,32,M,Bauchi,Clothing,Socks,Online,3,48,72.33
14-Sep-15,Medium,Derick,32,M,Bauchi,Accessories,Keyboard,Online,2,262.5,347
14-Sep-15,Medium,Derick,32,M,Bauchi,Accessories,Keyboard,Online,1,96,119
17-Jan-16,Medium,Derick,32,F,Borno,Phones,IPhone,Online,1,565,744
17-Jan-16,Medium,Derick,33,F,Borno,Accessories,Wrist Watch,Online,3,128.33,183.67
17-Jan-16,Medium,Derick,33,F,Borno,Clothing,Jerseys,Online,3,54,77.67
12-May-16,Medium,Derick,33,F,Borno,Accessories,Wrist Watch,Online,1,315,506
29-Dec-15,Medium,Derick,33,F,Borno,Accessories,Wrist Watch,Online,2,437.5,541.5
3-Mar-16,Medium,Derick,33,M,Anambra,Accessories,Screen Guard,Online,2,88,133
28-Mar-16,Medium,Derick,33,M,Benue,Clothing,Jerseys,Online,2,475,649.5
21-May-16,Medium,Derick,33,M,Benue,Phones,IPhone,Online,2,270,358.5
21-May-16,Medium,Derick,33,M,Benue,Accessories,Screen Guard,Online,1,198,291
21-May-16,Medium,Derick,33,M,Benue,Clothing,Jerseys,Online,3,66.67,100.67
21-May-16,Medium,Derick,33,M,Benue,Clothing,Tshirts,Online,1,45,64
29-Jul-15,Medium,Derick,33,M,Benue,Clothing,Jerseys,Online,2,189,260.5
4-Sep-15,Medium,Derick,33,M,Benue,Phones,IPhone,Online,3,256.33,305
12-Feb-16,Medium,Derick,33,M,Cross River,Accessories,Keyboard,Online,1,129,221
12-Feb-16,Medium,Derick,34,M,Cross River,Accessories,Keyboard,Online,2,16,16.5
12-Feb-16,Medium,Derick,34,M,Cross River,Accessories,Keyboard,Online,2,22,30
12-Dec-15,Medium,Derick,34,M,Cross River,Accessories,Keyboard,Online,1,174,177
12-Dec-15,Medium,Derick,34,M,Cross River,Accessories,Keyboard,Online,1,50,54
12-Dec-15,Medium,Derick,34,M,Cross River,Accessories,Wrist Watch,Online,1,595,866
12-Dec-15,Medium,Derick,34,M,Cross River,Clothing,Jerseys,Online,3,108,99
12-Dec-15,Medium,Derick,34,M,Cross River,Clothing,Tshirts,Online,2,22.5,22.5
20-Jul-16,Medium,Derick,34,M,Kaduna,Accessories,Keyboard,Online,3,38.67,40.33
5-Mar-16,Medium,Derick,34,F,Benue,Clothing,Tshirts,Online,2,108,158.5
30-May-16,Medium,Derick,34,F,Benue,Clothing,Tshirts,Online,1,99,155
26-Jan-16,Medium,Derick,34,F,Bauchi,Phones,Samsung,Online,1,540,704
7-Feb-16,Medium,Derick,18,M,Abuja,Accessories,Keyboard,Online,1,493,580
7-Feb-16,Medium,Derick,18,M,Abuja,Accessories,Keyboard,Online,3,1.67,2
7-Feb-16,Medium,Derick,18,M,Abuja,Accessories,Keyboard,Online,1,41,50
18-Feb-16,Medium,Derick,18,M,Abuja,Accessories,Keyboard,Online,2,225,280.5
18-Feb-16,Medium,Derick,18,M,Abuja,Accessories,Keyboard,Online,1,60,85
10-Mar-16,Medium,Derick,18,M,Abuja,Clothing,Jerseys,Online,3,16.67,22
5-Jun-16,Medium,Derick,18,M,Abuja,Clothing,Jerseys,Online,1,1150,1571
23-Jun-16,Medium,Derick,18,M,Abuja,Accessories,Keyboard,Online,1,261,345
23-Jun-16,Medium,Derick,18,M,Abuja,Accessories,Keyboard,Online,1,25,30
23-Jun-16,Medium,Derick,18,M,Abuja,Accessories,Wrist Watch,Online,2,105,139.5
23-Jun-16,Medium,Derick,18,M,Abuja,Clothing,Jerseys,Online,3,266.67,353
7-Aug-15,Medium,Derick,18,M,Abuja,Accessories,Keyboard,Online,3,114.67,127
7-Aug-15,Medium,Derick,18,M,Abuja,Accessories,Keyboard,Online,2,28,28.5
7-Aug-15,Medium,Derick,18,M,Abuja,Accessories,Wrist Watch,Online,1,105,113
8-Sep-15,Medium,Derick,18,M,Abuja,Accessories,Keyboard,Online,2,150,162
8-Sep-15,Medium,Derick,18,M,Abuja,Accessories,Keyboard,Online,3,33.33,36.67
8-Sep-15,Medium,Derick,18,M,Abuja,Accessories,Keyboard,Online,3,19,21
12-Sep-15,Medium,Derick,18,M,Abuja,Phones,Samsung,Online,3,373.33,336.33
12-Sep-15,Medium,Derick,18,M,Abuja,Accessories,Keyboard,Online,1,300,358
12-Sep-15,Medium,Derick,18,M,Abuja,Accessories,Keyboard,Online,1,40,46
12-Sep-15,Medium,Derick,18,M,Abuja,Accessories,Wrist Watch,Online,2,280,323
12-Sep-15,Medium,Derick,18,M,Abuja,Clothing,Jerseys,Online,3,283.33,296.67
12-Sep-15,Medium,Derick,18,M,Abuja,Clothing,Tshirts,Online,3,81,80.33
19-Sep-15,Medium,Derick,18,M,Abuja,Accessories,Keyboard,Online,2,27.5,30.5
19-Sep-15,Medium,Derick,18,M,Abuja,Accessories,Keyboard,Online,2,26.5,27.5
2-Oct-15,Medium,Derick,18,M,Abuja,Accessories,Keyboard,Online,1,1050,1208
2-Oct-15,Medium,Derick,18,M,Abuja,Accessories,Keyboard,Online,2,25,29
30-Nov-15,Medium,Derick,18,M,Abuja,Clothing,Tshirts,Online,1,252,285
26-Jan-16,Medium,Derick,18,M,Borno,Accessories,Keyboard,Online,3,4,5.67
26-Jan-16,Medium,Derick,35,M,Borno,Accessories,Wrist Watch,Online,1,210,311
19-Apr-16,Medium,Derick,35,M,Borno,Accessories,Wrist Watch,Online,3,280,432
28-Aug-15,Medium,Derick,35,M,Borno,Accessories,Keyboard,Online,2,236.5,315
15-Dec-15,Medium,Derick,35,M,Borno,Accessories,Wrist Watch,Online,1,420,594
10-Jan-16,Medium,Derick,35,M,Enugu,Accessories,Keyboard,Online,2,14,17.5
17-Apr-16,Medium,Derick,35,M,Enugu,Phones,Samsung,Online,2,270,288.5
27-Apr-16,Medium,Derick,35,M,Enugu,Phones,Samsung,Online,1,2443,3021
27-Apr-16,Medium,Derick,35,M,Enugu,Accessories,Keyboard,Online,2,407.5,514.5
27-Apr-16,Medium,Derick,35,M,Enugu,Accessories,Keyboard,Online,1,44,38
27-Apr-16,Medium,Derick,35,M,Enugu,Accessories,Wrist Watch,Online,2,490,651.5
27-Apr-16,Medium,Derick,35,M,Enugu,Clothing,Tshirts,Online,1,90,83
19-Apr-16,Medium,Derick,35,M,Ebonyi,Accessories,Ear Piece,Online,3,90,76
19-Apr-16,Medium,Derick,35,M,Ebonyi,Accessories,Ear Piece,Online,1,140,140
18-May-16,Medium,Derick,35,F,Edo,Phones,Samsung,Online,1,2443,2065
18-May-16,Medium,Derick,35,F,Edo,Clothing,Polo shirts,Online,2,36.5,32
2-Mar-15,Medium,Derick,35,F,Edo,Phones,Samsung,Online,1,783,657
22-Apr-15,Medium,Derick,35,F,Edo,Phones,Samsung,Online,1,2443,2192
6-Dec-15,Medium,Derick,35,F,Edo,Phones,Samsung,Online,1,2443,1888
6-Aug-15,Medium,Derick,35,M,Kaduna,Phones,Samsung,Online,2,850.5,968
6-Aug-15,Medium,Derick,35,M,Kaduna,Clothing,Jerseys,Online,1,1134,1238
8-Jan-16,Medium,Derick,35,F,Bauchi,Phones,Samsung,Online,2,270,343
8-Jan-16,Medium,Derick,19,F,Bauchi,Accessories,Wrist Watch,Online,2,455,683
18-May-16,Medium,Derick,19,F,Nasarawa,Accessories,Keyboard,Online,2,406,659
18-May-16,Medium,Derick,20,F,Nasarawa,Accessories,Keyboard,Online,2,30,41.5
18-May-16,Medium,Derick,20,F,Nasarawa,Accessories,Wrist Watch,Online,3,210,210.33
7-Sep-15,Medium,Derick,20,M,Cross River,Accessories,Keyboard,Online,2,87,105
7-Sep-15,Medium,Derick,20,M,Cross River,Accessories,Keyboard,Online,1,100,82
7-Sep-15,Medium,Derick,20,M,Cross River,Clothing,Jerseys,Online,3,316.67,432
15-Oct-15,Medium,Derick,20,M,Enugu,Accessories,Wrist Watch,Online,3,58.33,70.33
26-May-16,Medium,Derick,22,M,Anambra,Accessories,Laptop Charger,Online,3,477,717.67
19-Jan-16,Medium,Derick,22,F,Bauchi,Accessories,Keyboard,Online,1,100,154
19-Jan-16,Medium,Derick,22,F,Bauchi,Accessories,Keyboard,Online,1,60,94
16-May-16,Medium,Derick,22,F,Ebonyi,Accessories,Keyboard,Online,3,135.33,183
19-Aug-15,Medium,Derick,22,F,Ebonyi,Accessories,Keyboard,Online,3,31.67,25
19-Aug-15,Medium,Derick,22,F,Ebonyi,Accessories,Keyboard,Online,3,12.33,14.33
10-Jul-16,Medium,Derick,22,M,Enugu,Accessories,Wrist Watch,Online,3,116.67,156.33
17-Dec-15,Medium,Derick,21,F,Bayelsa,Accessories,Memory Card,Online,2,12,16.5
19-Jul-16,Medium,Derick,21,F,Bauchi,Clothing,Tshirts,Online,3,15,20.33
19-Jul-16,Medium,Derick,21,F,Bauchi,Clothing,Jerseys,Online,3,162,261
12-Feb-16,Medium,Derick,21,F,Akwa Ibom,Clothing,Tshirts,Online,2,103.5,153.5
13-Mar-16,Medium,Derick,21,M,Ebonyi,Accessories,Mouse,Online,2,82.5,111.5
8-Jan-16,Medium,Derick,23,F,Edo,Accessories,Keyboard,Online,3,133.33,107
16-Mar-16,Medium,Derick,23,F,Edo,Accessories,Keyboard,Online,1,203,311
7-Jun-16,Medium,Derick,23,F,Edo,Accessories,Keyboard,Online,2,52.5,59
13-Oct-15,Medium,Derick,23,F,Edo,Accessories,Keyboard,Online,1,129,120
13-Oct-15,Medium,Derick,23,F,Edo,Accessories,Keyboard,Online,3,14.67,13.67
22-Jul-16,Medium,Derick,23,F,Benue,Accessories,Keyboard,Online,1,322,455
22-Jul-16,Medium,Derick,23,F,Benue,Accessories,Keyboard,Online,3,10.67,16.33
28-Sep-15,Medium,Derick,23,F,Benue,Accessories,Keyboard,Online,3,26.67,34.67
28-Sep-15,Medium,Derick,23,F,Benue,Accessories,Keyboard,Online,3,166.67,230.33
20-Oct-15,Medium,Derick,23,F,Benue,Accessories,Keyboard,Online,1,16,22
18-Jan-16,Medium,Derick,23,M,Bauchi,Accessories,Ear Piece,Online,1,27,44
18-Jan-16,Medium,Derick,24,M,Bauchi,Accessories,Ear Piece,Online,2,75,123.5
30-Jul-15,Medium,Derick,24,M,Bauchi,Accessories,Ear Piece,Online,3,15,20.33
30-Jul-15,Medium,Derick,24,M,Bauchi,Accessories,Ear Piece,Online,1,30,38
17-Nov-15,Medium,Derick,24,M,Bauchi,Accessories,Ear Piece,Online,1,27,34
17-Nov-15,Medium,Derick,24,M,Bauchi,Accessories,Ear Piece,Online,1,95,119
28-Dec-15,Medium,Derick,24,M,Bauchi,Accessories,Ear Piece,Online,2,12.5,16
22-Apr-16,Medium,Derick,24,F,Gombe,Phones,Samsung,Online,1,540,480
22-Apr-16,Medium,Derick,23,F,Gombe,Accessories,Wrist Watch,Online,1,805,1040
2-Jan-16,Medium,Derick,23,M,Lagos,Accessories,Keyboard,Online,1,196,232
2-Jan-16,Medium,Derick,32,M,Lagos,Accessories,Keyboard,Online,2,56,70.5
8-Jan-16,Medium,Derick,32,M,Lagos,Accessories,Keyboard,Online,1,290,351
8-Jan-16,Medium,Derick,32,M,Lagos,Accessories,Keyboard,Online,1,35,45
12-Jan-16,Medium,Derick,32,M,Lagos,Accessories,Wrist Watch,Online,3,280,315.67
19-Jan-16,Medium,Derick,32,M,Lagos,Phones,Samsung,Online,1,540,600
19-Jan-16,Medium,Derick,32,M,Lagos,Accessories,Keyboard,Online,1,322,383
19-Jan-16,Medium,Derick,32,M,Lagos,Accessories,Keyboard,Online,1,96,117
19-Jan-16,Medium,Derick,32,M,Lagos,Accessories,Keyboard,Online,2,2.5,2.5
20-Jan-16,Medium,Derick,32,M,Lagos,Accessories,Wrist Watch,Online,1,350,410
24-Jan-16,Medium,Derick,32,M,Lagos,Accessories,Keyboard,Online,1,135,176
24-Jan-16,Medium,Derick,32,M,Lagos,Accessories,Keyboard,Online,1,580,730
24-Jan-16,Medium,Derick,32,M,Lagos,Accessories,Wrist Watch,Online,1,1050,1382
29-Jan-16,Medium,Derick,32,M,Lagos,Phones,Samsung,Online,2,270,285
29-Jan-16,Medium,Derick,32,M,Lagos,Accessories,Keyboard,Online,1,279,361
29-Jan-16,Medium,Derick,32,M,Lagos,Accessories,Keyboard,Online,1,28,33
29-Jan-16,Medium,Derick,32,M,Lagos,Accessories,Wrist Watch,Online,3,198.33,235.67
31-Jan-16,Medium,Derick,32,M,Lagos,Accessories,Keyboard,Online,2,30,37
2-Feb-16,Medium,Derick,32,M,Lagos,Phones,Samsung,Online,2,850.5,997
2-Feb-16,Medium,Derick,32,M,Lagos,Accessories,Keyboard,Online,2,350,478
5-Feb-16,Medium,Derick,32,M,Lagos,Phones,Samsung,Online,1,1120,1189
5-Feb-16,Medium,Derick,32,M,Lagos,Accessories,Keyboard,Online,1,8,10
5-Feb-16,Medium,Derick,32,M,Lagos,Accessories,Keyboard,Online,3,133.33,180.67
5-Feb-16,Medium,Derick,32,M,Lagos,Accessories,Keyboard,Online,2,23,31.5
9-Feb-16,Medium,Derick,32,M,Lagos,Accessories,Keyboard,Online,1,625,785
10-Feb-16,Medium,Derick,32,M,Lagos,Phones,Samsung,Online,1,1701,1903
9-Mar-16,Medium,Derick,32,M,Lagos,Accessories,Wrist Watch,Online,2,332.5,458.5
20-Mar-16,Medium,Derick,32,M,Lagos,Accessories,Keyboard,Online,2,15,18.5
6-Apr-16,Medium,Derick,32,M,Lagos,Accessories,Wrist Watch,Online,3,338.33,474.33
7-Apr-16,Medium,Derick,32,M,Lagos,Phones,Samsung,Online,2,270,274.5
7-Apr-16,Medium,Derick,32,M,Lagos,Accessories,Wrist Watch,Online,1,455,524
14-Apr-16,Medium,Derick,32,M,Lagos,Accessories,Keyboard,Online,2,262.5,309.5
15-Apr-16,Medium,Derick,32,M,Lagos,Accessories,Keyboard,Online,2,10,12
7-May-16,Medium,Derick,32,M,Lagos,Accessories,Keyboard,Online,3,36.67,44.33
7-May-16,Medium,Derick,32,M,Lagos,Accessories,Keyboard,Online,2,406,560
17-May-16,Medium,Derick,32,M,Lagos,Accessories,Keyboard,Online,3,110,136.67
27-May-16,Medium,Derick,32,M,Lagos,Accessories,Wrist Watch,Online,1,945,1128
9-Jun-16,Medium,Derick,32,M,Lagos,Accessories,Keyboard,Online,2,52.5,71
9-Jun-16,Medium,Derick,32,M,Lagos,Accessories,Keyboard,Online,1,175,210
9-Jun-16,Medium,Derick,32,M,Lagos,Accessories,Keyboard,Online,1,9,10
20-Jun-16,Medium,Derick,32,M,Lagos,Phones,Samsung,Online,3,373.33,421
25-Jun-16,Medium,Derick,32,M,Lagos,Accessories,Keyboard,Online,3,17.33,21.33
25-Jun-16,Medium,Derick,32,M,Lagos,Accessories,Keyboard,Online,1,293,361
28-Jun-16,Medium,Derick,32,M,Lagos,Accessories,Keyboard,Online,3,70,84
29-Jun-16,Medium,Derick,32,M,Lagos,Accessories,Keyboard,Online,3,260.67,318.33
1-Jul-16,Medium,Derick,32,M,Lagos,Accessories,Keyboard,Online,1,387,501
19-Jul-16,Medium,Derick,32,M,Lagos,Accessories,Keyboard,Online,2,420,542.5
19-Jul-16,Medium,Derick,32,M,Lagos,Accessories,Keyboard,Online,3,35,43
19-Jul-16,Medium,Derick,32,M,Lagos,Accessories,Wrist Watch,Online,2,175,196.5
3-May-15,Medium,Derick,32,M,Lagos,Phones,Samsung,Online,3,333.33,300.67
9-Aug-15,Medium,Derick,32,M,Lagos,Accessories,Keyboard,Online,3,58,58.67
9-Aug-15,Medium,Derick,32,M,Lagos,Accessories,Keyboard,Online,3,46.67,50.67
9-Aug-15,Medium,Derick,32,M,Lagos,Accessories,Wrist Watch,Online,2,140,149
12-Aug-15,Medium,Derick,32,M,Lagos,Phones,Samsung,Online,2,270,243
12-Aug-15,Medium,Derick,32,M,Lagos,Accessories,Keyboard,Online,1,193,208
12-Aug-15,Medium,Derick,32,M,Lagos,Accessories,Keyboard,Online,2,16.5,19
12-Aug-15,Medium,Derick,32,M,Lagos,Accessories,Keyboard,Online,3,10,11.33
17-Aug-15,Medium,Derick,32,M,Lagos,Accessories,Wrist Watch,Online,2,157.5,183.5
30-Aug-15,Medium,Derick,32,M,Lagos,Accessories,Keyboard,Online,2,2,2
30-Aug-15,Medium,Derick,32,M,Lagos,Accessories,Wrist Watch,Online,3,70,73.33
3-Sep-15,Medium,Derick,32,M,Lagos,Accessories,Keyboard,Online,2,26,27
3-Sep-15,Medium,Derick,32,M,Lagos,Accessories,Keyboard,Online,3,21.67,23.67
3-Sep-15,Medium,Derick,32,M,Lagos,Accessories,Keyboard,Online,2,17,19.5
7-Sep-15,Medium,Chinazam,32,M,Lagos,Accessories,Keyboard,Online,1,420,453
7-Sep-15,Medium,Chinazam,32,M,Lagos,Accessories,Keyboard,Online,3,25,24.33
17-Sep-15,Medium,Chinazam,32,M,Lagos,Accessories,Keyboard,Online,3,164.67,186.33
9-Oct-15,Medium,Chinazam,32,M,Lagos,Accessories,Keyboard,Online,3,239,240
9-Oct-15,Medium,Chinazam,32,M,Lagos,Accessories,Keyboard,Online,3,20,22.33
14-Oct-15,Medium,Chinazam,32,M,Lagos,Accessories,Keyboard,Online,3,81.67,80
18-Oct-15,Medium,Chinazam,32,M,Lagos,Accessories,Keyboard,Online,1,424,482
18-Oct-15,Medium,Chinazam,32,M,Lagos,Accessories,Keyboard,Online,3,1.33,1.33
18-Oct-15,Medium,Chinazam,32,M,Lagos,Accessories,Keyboard,Online,1,46,51
20-Oct-15,Medium,Chinazam,32,M,Lagos,Accessories,Keyboard,Online,1,750,740
20-Oct-15,Medium,Chinazam,32,M,Lagos,Accessories,Keyboard,Online,2,2.5,2.5
26-Oct-15,Medium,Chinazam,32,M,Lagos,Accessories,Keyboard,Online,2,525,539.5
26-Oct-15,Medium,Chinazam,32,M,Lagos,Accessories,Keyboard,Online,3,45,54.33
26-Oct-15,Medium,Chinazam,32,M,Lagos,Accessories,Wrist Watch,Online,1,980,1117
5-Nov-15,Medium,Chinazam,32,M,Lagos,Accessories,Keyboard,Online,1,280,313
5-Nov-15,Medium,Chinazam,32,M,Lagos,Accessories,Keyboard,Online,2,33,35.5
15-Nov-15,Medium,Chinazam,32,M,Lagos,Accessories,Keyboard,Online,2,52.5,61
15-Nov-15,Medium,Chinazam,32,M,Lagos,Accessories,Keyboard,Online,1,725,849
15-Nov-15,Medium,Chinazam,32,M,Lagos,Accessories,Wrist Watch,Online,3,105,112.67
16-Nov-15,Medium,Chinazam,32,M,Lagos,Phones,Samsung,Online,1,1701,1441
18-Nov-15,Medium,Chinazam,32,M,Lagos,Accessories,Keyboard,Online,3,240,271.33
18-Nov-15,Medium,Chinazam,32,M,Lagos,Accessories,Keyboard,Online,3,10,9.67
22-Nov-15,Medium,Chinazam,32,M,Lagos,Accessories,Wrist Watch,Online,1,945,1087
3-Dec-15,Medium,Chinazam,32,M,Lagos,Accessories,Keyboard,Online,1,115,127
3-Dec-15,Medium,Chinazam,32,M,Lagos,Accessories,Keyboard,Online,2,2.5,2.5
14-Dec-15,Medium,Chinazam,32,M,Lagos,Accessories,Wrist Watch,Online,1,455,548
14-Dec-15,Medium,Chinazam,32,M,Lagos,Accessories,Keyboard,Online,1,110,124
14-Dec-15,Medium,Chinazam,32,M,Lagos,Accessories,Keyboard,Online,1,595,652
14-Dec-15,Medium,Chinazam,32,M,Lagos,Accessories,Wrist Watch,Online,1,980,942
25-Dec-15,Medium,Chinazam,32,M,Lagos,Accessories,Keyboard,Online,2,37.5,42.5
25-Dec-15,Medium,Chinazam,32,M,Lagos,Accessories,Keyboard,Online,1,5,5
25-Dec-15,Medium,Chinazam,32,M,Lagos,Accessories,Wrist Watch,Online,2,105,103.5
31-Dec-15,Medium,Chinazam,32,M,Lagos,Accessories,Keyboard,Online,1,125,130
31-Dec-15,Medium,Chinazam,32,M,Lagos,Accessories,Keyboard,Online,2,367.5,392
31-Dec-15,Medium,Chinazam,32,M,Lagos,Accessories,Wrist Watch,Online,1,525,565
29-Jan-16,Medium,Chinazam,32,M,Lagos,Accessories,Wrist Watch,Online,3,35,47.33
24-Feb-16,Medium,Chinazam,55,M,Lagos,Accessories,Wrist Watch,Online,1,525,660
24-Mar-16,Medium,Chinazam,55,M,Lagos,Accessories,Wrist Watch,Online,2,105,136
1-Apr-16,Medium,Chinazam,55,M,Lagos,Accessories,Wrist Watch,Online,1,490,669
16-Apr-16,Medium,Chinazam,55,M,Lagos,Accessories,Wrist Watch,Online,2,70,82.5
